x,y
-28.0895,22.0553
-28.0651,22.0727
-28.0405,22.0899
-28.0159,22.1071
-27.9913,22.1242
-27.9666,22.1412
-27.9419,22.1583
-27.9172,22.1753
-27.8924,22.1922
-27.8676,22.2091
-27.8428,22.226
-27.818,22.2429
-27.7932,22.2597
-27.7683,22.2765
-27.7434,22.2933
-27.7185,22.31
-27.6936,22.3267
-27.6687,22.3434
-27.6437,22.36
-27.6187,22.3766
-27.5937,22.3931
-27.5686,22.4096
-27.5436,22.4261
-27.5185,22.4426
-27.4934,22.459
-27.4683,22.4754
-27.4431,22.4917
-27.4179,22.5081
-27.3927,22.5243
-27.3675,22.5406
-27.3423,22.5568
-27.317,22.573
-27.2917,22.5891
-27.2664,22.6052
-27.2411,22.6213
-27.2157,22.6374
-27.1904,22.6534
-27.165,22.6693
-27.1395,22.6853
-27.1141,22.7012
-27.0886,22.717
-27.0632,22.7328
-27.0376,22.7486
-27.0121,22.7644
-26.9865,22.7801
-26.961,22.7957
-26.9354,22.8114
-26.9097,22.827
-26.8841,22.8425
-26.8584,22.858
-26.8327,22.8735
-26.8069,22.8889
-26.7812,22.9042
-26.7554,22.9196
-26.7296,22.9349
-26.7037,22.9501
-26.6778,22.9652
-26.6518,22.9802
-26.6258,22.9951
-26.5997,23.0099
-26.5736,23.0247
-26.5474,23.0394
-26.5212,23.054
-26.495,23.0686
-26.4688,23.0832
-26.4426,23.0978
-26.4163,23.1122
-26.39,23.1267
-26.3637,23.1411
-26.3374,23.1555
-26.311,23.1698
-26.2846,23.184
-26.2582,23.1983
-26.2318,23.2124
-26.2053,23.2266
-26.1788,23.2406
-26.1522,23.2545
-26.1256,23.2683
-26.0989,23.282
-26.0722,23.2957
-26.0454,23.3092
-26.0186,23.3226
-25.9917,23.336
-25.9648,23.3492
-25.9378,23.3624
-25.9108,23.3755
-25.8838,23.3886
-25.8568,23.4016
-25.8298,23.4146
-25.8027,23.4275
-25.7756,23.4404
-25.7485,23.4533
-25.7214,23.4661
-25.6942,23.4789
-25.6671,23.4916
-25.6399,23.5043
-25.6127,23.5169
-25.5854,23.5294
-25.5581,23.5418
-25.5307,23.5542
-25.5034,23.5665
-25.476,23.5787
-25.4485,23.5908
-25.421,23.6028
-25.3935,23.6147
-25.3659,23.6265
-25.3383,23.6382
-25.3106,23.6498
-25.2829,23.6613
-25.2552,23.6728
-25.2275,23.6842
-25.1997,23.6956
-25.1719,23.7069
-25.1441,23.7182
-25.1163,23.7295
-25.0885,23.7406
-25.0606,23.7518
-25.0328,23.7629
-25.0049,23.7739
-24.9769,23.7848
-24.949,23.7957
-24.9209,23.8064
-24.8929,23.817
-24.8648,23.8275
-24.8366,23.8379
-24.8084,23.8482
-24.7802,23.8584
-24.752,23.8686
-24.7238,23.8787
-24.6955,23.8887
-24.6672,23.8986
-24.6388,23.9084
-24.6105,23.9182
-24.5821,23.928
-24.5537,23.9377
-24.5253,23.9474
-24.4969,23.9571
-24.4685,23.9666
-24.44,23.976
-24.4115,23.9853
-24.3829,23.9946
-24.3544,24.0037
-24.3258,24.0127
-24.2971,24.0217
-24.2685,24.0306
-24.2398,24.0395
-24.2112,24.0484
-24.1825,24.0572
-24.1538,24.066
-24.1251,24.0747
-24.0964,24.0834
-24.0677,24.092
-24.0389,24.1006
-24.0102,24.1091
-23.9814,24.1176
-23.9526,24.126
-23.9238,24.1344
-23.895,24.1428
-23.8661,24.151
-23.8373,24.1592
-23.8084,24.1673
-23.7794,24.1752
-23.7505,24.183
-23.7215,24.1908
-23.6925,24.1984
-23.6634,24.2059
-23.6344,24.2134
-23.6053,24.2207
-23.5762,24.2279
-23.547,24.2351
-23.5179,24.2423
-23.4888,24.2494
-23.4596,24.2564
-23.4304,24.2634
-23.4013,24.2704
-23.3721,24.2773
-23.3429,24.2842
-23.3137,24.291
-23.2844,24.2978
-23.2552,24.3046
-23.2259,24.3112
-23.1967,24.3179
-23.1674,24.3245
-23.1381,24.331
-23.1088,24.3374
-23.0795,24.3436
-23.0501,24.3498
-23.0208,24.3559
-22.9914,24.3619
-22.962,24.3678
-22.9325,24.3737
-22.9031,24.3796
-22.8737,24.3854
-22.8443,24.3912
-22.8148,24.397
-22.7854,24.4027
-22.7559,24.4083
-22.7264,24.414
-22.697,24.4196
-22.6675,24.4251
-22.638,24.4306
-22.6085,24.4361
-22.579,24.4415
-22.5495,24.4469
-22.52,24.4523
-22.4904,24.4576
-22.4609,24.4628
-22.4314,24.4681
-22.4018,24.4733
-22.3723,24.4784
-22.3427,24.4835
-22.3131,24.4886
-22.2835,24.4936
-22.254,24.4986
-22.2244,24.5036
-22.1948,24.5085
-22.1652,24.5133
-22.1356,24.5182
-22.106,24.523
-22.0763,24.5277
-22.0467,24.5324
-22.0171,24.5371
-21.9874,24.5417
-21.9578,24.5463
-21.9281,24.5509
-21.8985,24.5554
-21.8688,24.5599
-21.8391,24.5643
-21.8095,24.5687
-21.7798,24.573
-21.7501,24.5773
-21.7204,24.5816
-21.6907,24.5858
-21.661,24.59
-21.6313,24.5942
-21.6016,24.5983
-21.5718,24.6024
-21.5421,24.6064
-21.5124,24.6104
-21.4826,24.6144
-21.4529,24.6183
-21.4231,24.6221
-21.3934,24.626
-21.3636,24.6298
-21.3339,24.6335
-21.3041,24.6373
-21.2743,24.6409
-21.2446,24.6446
-21.2148,24.6482
-21.185,24.6518
-21.1552,24.6553
-21.1254,24.6588
-21.0956,24.6622
-21.0658,24.6656
-21.036,24.6691
-21.0062,24.6725
-20.9764,24.6758
-20.9466,24.6792
-20.9167,24.6824
-20.8869,24.6857
-20.8571,24.6889
-20.8273,24.6921
-20.7974,24.6952
-20.7676,24.6983
-20.7377,24.7014
-20.7079,24.7046
-20.6781,24.7076
-20.6482,24.7106
-20.6184,24.7136
-20.5885,24.7166
-20.5586,24.7195
-20.5288,24.7224
-20.4989,24.7253
-20.4691,24.7281
-20.4392,24.7309
-20.4093,24.7337
-20.3795,24.7365
-20.3496,24.7394
-20.3197,24.7422
-20.2899,24.7451
-20.26,24.7479
-20.2301,24.7507
-20.2003,24.7535
-20.1704,24.7562
-20.1405,24.7588
-20.1106,24.7614
-20.0807,24.764
-20.0508,24.7666
-20.0209,24.7691
-19.991,24.7716
-19.9611,24.774
-19.9312,24.7764
-19.9013,24.7788
-19.8714,24.7811
-19.8415,24.7834
-19.8116,24.7857
-19.7817,24.7879
-19.7518,24.7901
-19.7218,24.7923
-19.6919,24.7944
-19.662,24.7965
-19.6321,24.7985
-19.6021,24.8005
-19.5722,24.8026
-19.5423,24.8047
-19.5123,24.8068
-19.4824,24.8089
-19.4525,24.8111
-19.4226,24.8131
-19.3926,24.8152
-19.3627,24.8172
-19.3328,24.8192
-19.3028,24.8211
-19.2729,24.823
-19.2429,24.8249
-19.213,24.8268
-19.1831,24.8286
-19.1531,24.8304
-19.1232,24.8322
-19.0932,24.8339
-19.0633,24.8356
-19.0333,24.8373
-19.0034,24.839
-18.9734,24.8408
-18.9435,24.8426
-18.9135,24.8444
-18.8836,24.8462
-18.8536,24.8481
-18.8237,24.85
-18.7938,24.8519
-18.7638,24.8539
-18.7339,24.8558
-18.7039,24.8578
-18.674,24.8597
-18.6441,24.8616
-18.6141,24.8634
-18.5842,24.8652
-18.5542,24.867
-18.5243,24.8687
-18.4943,24.8704
-18.4644,24.8721
-18.4344,24.8738
-18.4045,24.8754
-18.3745,24.877
-18.3446,24.8786
-18.3146,24.8801
-18.2846,24.8816
-18.2547,24.8831
-18.2247,24.8846
-18.1947,24.8861
-18.1648,24.8877
-18.1348,24.8893
-18.1049,24.8909
-18.0749,24.8926
-18.045,24.8942
-18.015,24.896
-17.9851,24.8977
-17.9551,24.8994
-17.9252,24.901
-17.8952,24.9027
-17.8652,24.9042
-17.8353,24.9058
-17.8053,24.9073
-17.7754,24.9088
-17.7454,24.9102
-17.7154,24.9117
-17.6855,24.913
-17.6555,24.9144
-17.6255,24.9157
-17.5955,24.917
-17.5656,24.9183
-17.5356,24.9195
-17.5056,24.9207
-17.4756,24.9219
-17.4457,24.923
-17.4157,24.9242
-17.3857,24.9254
-17.3557,24.9266
-17.3258,24.9278
-17.2958,24.9291
-17.2658,24.9304
-17.2358,24.9317
-17.2059,24.9331
-17.1759,24.9345
-17.1459,24.9359
-17.116,24.9373
-17.086,24.9388
-17.056,24.9403
-17.0261,24.9418
-16.9961,24.9434
-16.9662,24.9449
-16.9362,24.9465
-16.9063,24.9481
-16.8763,24.9496
-16.8463,24.9511
-16.8164,24.9525
-16.7864,24.954
-16.7564,24.9554
-16.7265,24.9567
-16.6965,24.958
-16.6665,24.9593
-16.6365,24.9605
-16.6066,24.9617
-16.5766,24.9629
-16.5466,24.964
-16.5166,24.9651
-16.4866,24.9662
-16.4567,24.9673
-16.4267,24.9683
-16.3967,24.9693
-16.3667,24.9703
-16.3367,24.9713
-16.3067,24.9722
-16.2768,24.9731
-16.2468,24.974
-16.2168,24.975
-16.1868,24.9761
-16.1568,24.9771
-16.1268,24.9782
-16.0969,24.9794
-16.0669,24.9805
-16.0369,24.9817
-16.0069,24.983
-15.977,24.9842
-15.947,24.9855
-15.917,24.9868
-15.8871,24.9882
-15.8571,24.9895
-15.8271,24.9909
-15.7972,24.9923
-15.7672,24.9937
-15.7372,24.9951
-15.7073,24.9965
-15.6773,24.9979
-15.6473,24.9992
-15.6173,25.0004
-15.5874,25.0017
-15.5574,25.0029
-15.5274,25.004
-15.4974,25.0052
-15.4674,25.0063
-15.4375,25.0074
-15.4075,25.0084
-15.3775,25.0095
-15.3475,25.0105
-15.3175,25.0114
-15.2876,25.0124
-15.2576,25.0133
-15.2276,25.0142
-15.1976,25.015
-15.1676,25.0158
-15.1376,25.0166
-15.1076,25.0174
-15.0776,25.0181
-15.0476,25.0189
-15.0176,25.0196
-14.9877,25.0203
-14.9577,25.0211
-14.9277,25.0219
-14.8977,25.0228
-14.8677,25.0236
-14.8377,25.0245
-14.8077,25.0254
-14.7777,25.0264
-14.7478,25.0274
-14.7178,25.0283
-14.6878,25.0294
-14.6578,25.0304
-14.6278,25.0315
-14.5979,25.0326
-14.5679,25.0337
-14.5379,25.0349
-14.5079,25.036
-14.4779,25.037
-14.448,25.0381
-14.418,25.0391
-14.388,25.0401
-14.358,25.041
-14.328,25.0419
-14.298,25.0427
-14.268,25.0435
-14.238,25.0443
-14.2081,25.0451
-14.1781,25.0458
-14.1481,25.0464
-14.1181,25.0471
-14.0881,25.0477
-14.0581,25.0482
-14.0281,25.0488
-13.9981,25.0493
-13.9681,25.0498
-13.9381,25.0502
-13.9081,25.0506
-13.8781,25.051
-13.8481,25.0514
-13.8181,25.0518
-13.7881,25.0522
-13.7581,25.0525
-13.7281,25.0529
-13.6981,25.0533
-13.6681,25.0537
-13.6381,25.0542
-13.6081,25.0546
-13.5781,25.0551
-13.5481,25.0556
-13.5182,25.0562
-13.4882,25.0568
-13.4582,25.0574
-13.4282,25.058
-13.3982,25.0587
-13.3682,25.0594
-13.3382,25.06
-13.3082,25.0607
-13.2782,25.0613
-13.2482,25.0619
-13.2182,25.0625
-13.1882,25.063
-13.1582,25.0635
-13.1282,25.064
-13.0982,25.0644
-13.0682,25.0648
-13.0382,25.0651
-13.0082,25.0654
-12.9782,25.0657
-12.9482,25.066
-12.9182,25.0663
-12.8882,25.0666
-12.8582,25.0669
-12.8282,25.0673
-12.7982,25.0677
-12.7683,25.068
-12.7383,25.0684
-12.7083,25.0687
-12.6783,25.069
-12.6483,25.0693
-12.6183,25.0695
-12.5883,25.0697
-12.5583,25.0698
-12.5283,25.0699
-12.4983,25.07
-12.4683,25.0701
-12.4383,25.0701
-12.4083,25.0701
-12.3783,25.07
-12.3483,25.0699
-12.3183,25.0699
-12.2883,25.0698
-12.2583,25.0698
-12.2283,25.0698
-12.1983,25.0697
-12.1683,25.0696
-12.1383,25.0695
-12.1083,25.0694
-12.0783,25.0692
-12.0483,25.069
-12.0183,25.0688
-11.9883,25.0685
-11.9583,25.0683
-11.9283,25.068
-11.8983,25.0677
-11.8683,25.0674
-11.8383,25.0672
-11.8083,25.067
-11.7783,25.0668
-11.7483,25.0666
-11.7183,25.0665
-11.6883,25.0664
-11.6583,25.0663
-11.6283,25.0662
-11.5983,25.0661
-11.5683,25.066
-11.5383,25.0658
-11.5083,25.0657
-11.4783,25.0655
-11.4483,25.0652
-11.4183,25.065
-11.3883,25.0647
-11.3583,25.0643
-11.3283,25.064
-11.2983,25.0637
-11.2683,25.0634
-11.2383,25.0631
-11.2083,25.0629
-11.1783,25.0627
-11.1483,25.0625
-11.1183,25.0623
-11.0883,25.0621
-11.0583,25.0619
-11.0283,25.0618
-10.9983,25.0616
-10.9683,25.0614
-10.9383,25.0611
-10.9083,25.0609
-10.8783,25.0606
-10.8483,25.0603
-10.8183,25.0599
-10.7883,25.0595
-10.7583,25.0591
-10.7283,25.0587
-10.6983,25.0582
-10.6683,25.0578
-10.6383,25.0574
-10.6083,25.057
-10.5783,25.0567
-10.5483,25.0564
-10.5183,25.0561
-10.4883,25.0558
-10.4583,25.0556
-10.4283,25.0554
-10.3983,25.0552
-10.3683,25.0549
-10.3383,25.0546
-10.3083,25.0543
-10.2783,25.054
-10.2483,25.0536
-10.2183,25.0532
-10.1883,25.0527
-10.1583,25.0523
-10.1284,25.0518
-10.0984,25.0513
-10.0684,25.0508
-10.0384,25.0502
-10.0084,25.0497
-9.97837,25.0492
-9.94838,25.0487
-9.91838,25.0483
-9.88838,25.0479
-9.85838,25.0476
-9.82839,25.0473
-9.79839,25.047
-9.76839,25.0468
-9.73839,25.0466
-9.70839,25.0464
-9.67839,25.0463
-9.64839,25.0462
-9.61839,25.0461
-9.58839,25.046
-9.55839,25.046
-9.52839,25.046
-9.49839,25.0461
-9.46839,25.0461
-9.43839,25.0462
-9.40839,25.0464
-9.37839,25.0465
-9.34839,25.0466
-9.31839,25.0466
-9.28839,25.0466
-9.25839,25.0466
-9.22839,25.0465
-9.19839,25.0465
-9.16839,25.0463
-9.13839,25.0462
-9.10839,25.046
-9.07839,25.0458
-9.04839,25.0456
-9.01839,25.0455
-8.98839,25.0453
-8.95839,25.0452
-8.92839,25.0451
-8.89839,25.045
-8.86839,25.045
-8.83839,25.045
-8.80839,25.045
-8.77839,25.045
-8.74839,25.045
-8.71839,25.045
-8.68839,25.0449
-8.65839,25.0448
-8.62839,25.0448
-8.59839,25.0447
-8.56839,25.0446
-8.53839,25.0446
-8.5084,25.0445
-8.4784,25.0444
-8.4484,25.0443
-8.4184,25.0443
-8.3884,25.0442
-8.3584,25.0441
-8.3284,25.0441
-8.2984,25.044
-8.2684,25.0439
-8.2384,25.0438
-8.2084,25.0437
-8.1784,25.0437
-8.1484,25.0436
-8.1184,25.0435
-8.0884,25.0435
-8.0584,25.0434
-8.0284,25.0434
-7.9984,25.0433
-7.9684,25.0432
-7.9384,25.043
-7.9084,25.0429
-7.8784,25.0427
-7.8484,25.0425
-7.8184,25.0422
-7.7884,25.042
-7.7584,25.0419
-7.7284,25.0417
-7.6984,25.0416
-7.6684,25.0415
-7.6384,25.0415
-7.6084,25.0415
-7.5784,25.0416
-7.5484,25.0417
-7.5184,25.0418
-7.4884,25.0419
-7.4584,25.0421
-7.4284,25.0423
-7.3984,25.0425
-7.36841,25.0428
-7.33841,25.0431
-7.30841,25.0435
-7.27841,25.0438
-7.24841,25.0441
-7.21841,25.0444
-7.18842,25.0446
-7.15842,25.0449
-7.12842,25.0452
-7.09842,25.0456
-7.06842,25.0459
-7.03842,25.0462
-7.00842,25.0465
-6.97843,25.0468
-6.94843,25.0472
-6.91843,25.0476
-6.88844,25.0481
-6.85844,25.0486
-6.82844,25.0491
-6.79845,25.0496
-6.76845,25.0502
-6.73846,25.0508
-6.70847,25.0514
-6.67847,25.052
-6.64848,25.0525
-6.61848,25.0531
-6.58849,25.0536
-6.55849,25.0541
-6.52849,25.0545
-6.4985,25.055
-6.4685,25.0554
-6.4385,25.0558
-6.4085,25.0562
-6.37851,25.0565
-6.34851,25.0569
-6.31851,25.0574
-6.28852,25.0578
-6.25852,25.0583
-6.22853,25.0589
-6.19853,25.0594
-6.16854,25.06
-6.13854,25.0606
-6.10855,25.0612
-6.07856,25.0619
-6.04856,25.0626
-6.01857,25.0633
-5.98858,25.0639
-5.95859,25.0646
-5.92859,25.0652
-5.8986,25.0657
-5.8686,25.0662
-5.83861,25.0667
-5.80861,25.0672
-5.77861,25.0676
-5.74861,25.068
-5.71862,25.0684
-5.68862,25.0687
-5.65862,25.069
-5.62862,25.0694
-5.59862,25.0697
-5.56863,25.0701
-5.53863,25.0704
-5.50863,25.0707
-5.47863,25.0711
-5.44863,25.0714
-5.41864,25.0718
-5.38864,25.0721
-5.35864,25.0724
-5.32864,25.0728
-5.29864,25.0731
-5.26865,25.0735
-5.23865,25.0738
-5.20865,25.0741
-5.17865,25.0745
-5.14865,25.0748
-5.11866,25.0752
-5.08866,25.0755
-5.05866,25.0759
-5.02866,25.0763
-4.99866,25.0766
-4.96867,25.077
-4.93867,25.0773
-4.90867,25.0777
-4.87867,25.0781
-4.84868,25.0785
-4.81868,25.0789
-4.78868,25.0793
-4.75868,25.0796
-4.72869,25.08
-4.69869,25.0805
-4.66869,25.0809
-4.6387,25.0814
-4.6087,25.0819
-4.57871,25.0825
-4.54871,25.0831
-4.51872,25.0837
-4.48873,25.0844
-4.45873,25.085
-4.42874,25.0856
-4.39875,25.0863
-4.36875,25.0869
-4.33876,25.0875
-4.30876,25.0881
-4.27877,25.0887
-4.24877,25.0892
-4.21878,25.0897
-4.18878,25.0902
-4.15879,25.0907
-4.12879,25.0912
-4.0988,25.0917
-4.0688,25.0923
-4.03881,25.0929
-4.00882,25.0936
-3.97882,25.0943
-3.94883,25.095
-3.91884,25.0957
-3.88885,25.0965
-3.85886,25.0973
-3.82887,25.098
-3.79888,25.0988
-3.76889,25.0996
-3.7389,25.1003
-3.70891,25.1011
-3.67892,25.1017
-3.64892,25.1024
-3.61893,25.103
-3.58894,25.1036
-3.55894,25.1042
-3.52894,25.1047
-3.49895,25.1052
-3.46895,25.1057
-3.43896,25.1063
-3.40896,25.1068
-3.37897,25.1073
-3.34897,25.1078
-3.31898,25.1084
-3.28898,25.1089
-3.25899,25.1094
-3.22899,25.1099
-3.19899,25.1104
-3.169,25.1108
-3.139,25.1112
-3.109,25.1116
-3.07901,25.112
-3.04901,25.1124
-3.01901,25.1128
-2.98901,25.1133
-2.95902,25.1137
-2.92902,25.1142
-2.89903,25.1148
-2.86903,25.1154
-2.83904,25.1159
-2.80905,25.1166
-2.77905,25.1172
-2.74906,25.1179
-2.71907,25.1186
-2.68908,25.1194
-2.65909,25.1201
-2.62909,25.1207
-2.5991,25.1214
-2.56911,25.122
-2.53911,25.1226
-2.50912,25.1232
-2.47912,25.1238
-2.44913,25.1244
-2.41914,25.1249
-2.38914,25.1255
-2.35915,25.1261
-2.32915,25.1267
-2.29916,25.1273
-2.26917,25.128
-2.23917,25.1287
-2.20918,25.1294
-2.17919,25.1302
-2.1492,25.131
-2.11922,25.1318
-2.08923,25.1327
-2.05924,25.1336
-2.02926,25.1345
-1.99927,25.1355
-1.96929,25.1365
-1.93931,25.1375
-1.90932,25.1385
-1.87934,25.1396
-1.84936,25.1407
-1.81938,25.1417
-1.7894,25.1428
-1.75942,25.1438
-1.72943,25.1448
-1.69945,25.1458
-1.66946,25.1467
-1.63948,25.1476
-1.60949,25.1484
-1.5795,25.1492
-1.54951,25.15
-1.51952,25.1508
-1.48953,25.1515
-1.45954,25.1522
-1.42954,25.1529
-1.39955,25.1536
-1.36956,25.1542
-1.33957,25.1549
-1.30957,25.1556
-1.27958,25.1562
-1.24959,25.1568
-1.21959,25.1575
-1.1896,25.1582
-1.15961,25.1589
-1.12962,25.1596
-1.09963,25.1603
-1.06964,25.1611
-1.03965,25.162
-1.00966,25.1628
-0.979674,25.1637
-0.949688,25.1646
-0.919702,25.1655
-0.889715,25.1664
-0.859728,25.1673
-0.829739,25.1681
-0.79975,25.1689
-0.769759,25.1696
-0.739768,25.1704
-0.709776,25.1711
-0.679783,25.1717
-0.64979,25.1724
-0.619796,25.173
-0.589802,25.1735
-0.559806,25.1741
-0.529811,25.1746
-0.499815,25.1751
-0.46982,25.1756
-0.439824,25.1761
-0.409829,25.1767
-0.379834,25.1772
-0.349839,25.1778
-0.319845,25.1784
-0.289851,25.179
-0.259857,25.1795
-0.229863,25.1801
-0.199869,25.1807
-0.169875,25.1814
-0.139881,25.182
-0.109887,25.1826
-0.0798932,25.1832
-0.0499005,25.1838
-0.0199082,25.1845
0.0100839,25.1852
0.0400758,25.1859
0.0700678,25.1866
0.100061,25.1872
0.130054,25.1879
0.160047,25.1885
0.19004,25.1892
0.220032,25.1899
0.250023,25.1906
0.280014,25.1913
0.310003,25.1921
0.339992,25.1929
0.36998,25.1938
0.399968,25.1947
0.429954,25.1956
0.45994,25.1965
0.489925,25.1974
0.519909,25.1984
0.549892,25.1994
0.579876,25.2004
0.609861,25.2013
0.639847,25.2023
0.669834,25.2031
0.699822,25.204
0.729811,25.2048
0.759801,25.2056
0.789792,25.2063
0.819783,25.2071
0.849775,25.2078
0.879767,25.2084
0.90976,25.2091
0.939754,25.2097
0.969748,25.2103
0.999743,25.2108
1.02974,25.2115
1.05973,25.2121
1.08972,25.2128
1.11971,25.2135
1.1497,25.2142
1.17969,25.215
1.20969,25.2157
1.23967,25.2165
1.26966,25.2174
1.29965,25.2182
1.32964,25.2191
1.35962,25.22
1.38961,25.2209
1.4196,25.2218
1.44958,25.2227
1.47957,25.2235
1.50956,25.2244
1.53955,25.2252
1.56954,25.2259
1.59953,25.2266
1.62952,25.2274
1.65952,25.228
1.68951,25.2287
1.7195,25.2293
1.7495,25.2298
1.77949,25.2304
1.80949,25.2309
1.83948,25.2314
1.86948,25.2319
1.89948,25.2324
1.92947,25.2329
1.95947,25.2335
1.98946,25.2341
2.01945,25.2347
2.04945,25.2354
2.07944,25.236
2.10943,25.2367
2.13942,25.2375
2.16941,25.2382
2.1994,25.2389
2.2294,25.2397
2.25939,25.2403
2.28938,25.241
2.31937,25.2416
2.34937,25.2423
2.37936,25.2429
2.40935,25.2435
2.43935,25.2442
2.46934,25.2448
2.49933,25.2455
2.52933,25.2461
2.55932,25.2468
2.58931,25.2475
2.6193,25.2483
2.64929,25.2491
2.67928,25.2499
2.70927,25.2507
2.73925,25.2516
2.76924,25.2525
2.79922,25.2535
2.82921,25.2544
2.85919,25.2554
2.88918,25.2564
2.91916,25.2574
2.94914,25.2584
2.97913,25.2593
3.00911,25.2603
3.0391,25.2611
3.06909,25.262
3.09908,25.2628
3.12907,25.2636
3.15906,25.2643
3.18905,25.2651
3.21904,25.2658
3.24903,25.2664
3.27903,25.2671
3.30902,25.2677
3.33902,25.2683
3.36901,25.2688
3.399,25.2694
3.429,25.2701
3.45899,25.2708
3.48898,25.2715
3.51897,25.2722
3.54896,25.273
3.57895,25.2737
3.60894,25.2746
3.63893,25.2754
3.66892,25.2763
3.6989,25.2772
3.72889,25.2781
3.75888,25.279
3.78887,25.2798
3.81885,25.2806
3.84884,25.2814
3.87883,25.2821
3.90883,25.2828
3.93882,25.2835
3.96881,25.2841
3.99881,25.2848
4.0288,25.2853
4.0588,25.2859
4.08879,25.2864
4.11879,25.2869
4.14878,25.2873
4.17878,25.2878
4.20878,25.2881
4.23878,25.2885
4.26877,25.2889
4.29877,25.2892
4.32877,25.2896
4.35877,25.29
4.38876,25.2904
4.41876,25.2909
4.44876,25.2914
4.47875,25.2919
4.50875,25.2925
4.53874,25.2931
4.56873,25.2937
4.59873,25.2944
4.62872,25.295
4.65871,25.2957
4.6887,25.2964
4.7187,25.297
4.74869,25.2976
4.77868,25.2982
4.80868,25.2988
4.83867,25.2995
4.86867,25.3001
4.89866,25.3007
4.92865,25.3014
4.95864,25.302
4.98864,25.3027
5.01863,25.3034
5.04862,25.3041
5.07861,25.3048
5.1086,25.3056
5.13859,25.3064
5.16858,25.3073
5.19857,25.3082
5.22855,25.309
5.25854,25.31
5.28852,25.3109
5.31851,25.3119
5.34849,25.3129
5.37847,25.3139
5.40846,25.3148
5.43845,25.3157
5.46843,25.3166
5.49842,25.3174
5.52841,25.3182
5.5584,25.319
5.58839,25.3197
5.61838,25.3205
5.64838,25.3211
5.67837,25.3218
5.70836,25.3224
5.73836,25.323
5.76835,25.3236
5.79835,25.3241
5.82834,25.3247
5.85834,25.3252
5.88833,25.3258
5.91832,25.3264
5.94832,25.327
5.97831,25.3276
6.0083,25.3283
6.03829,25.329
6.06829,25.3298
6.09828,25.3305
6.12827,25.3313
6.15825,25.3321
6.18824,25.333
6.21823,25.3338
6.24822,25.3346
6.27821,25.3354
6.3082,25.3361
6.3382,25.3368
6.36819,25.3374
6.39818,25.338
6.42818,25.3386
6.45817,25.3392
6.48817,25.3397
6.51816,25.3402
6.54816,25.3407
6.57816,25.3411
6.60815,25.3415
6.63815,25.342
6.66814,25.3426
6.69814,25.3431
6.72813,25.3436
6.75813,25.3441
6.78813,25.3446
6.81812,25.3452
6.84811,25.3458
6.87811,25.3464
6.9081,25.3469
6.9381,25.3475
6.96809,25.348
6.99809,25.3485
7.02809,25.349
7.05808,25.3495
7.08808,25.35
7.11807,25.3505
7.14807,25.351
7.17806,25.3516
7.20806,25.3523
7.23805,25.3529
7.26804,25.3536
7.29803,25.3543
7.32802,25.3551
7.35801,25.3559
7.388,25.3567
7.41799,25.3575
7.44798,25.3584
7.47796,25.3593
7.50795,25.3602
7.53793,25.3611
7.56792,25.3621
7.5979,25.3631
7.62789,25.3641
7.65787,25.365
7.68786,25.3659
7.71785,25.3668
7.74783,25.3676
7.77782,25.3684
7.80781,25.3691
7.83781,25.3699
7.8678,25.3706
7.89779,25.3712
7.92778,25.3718
7.95778,25.3724
7.98777,25.373
8.01777,25.3735
8.04776,25.3741
8.07776,25.3745
8.10776,25.375
8.13775,25.3755
8.16775,25.3759
8.19775,25.3764
8.22774,25.3769
8.25774,25.3775
8.28773,25.378
8.31773,25.3786
8.34772,25.3792
8.37771,25.3798
8.40771,25.3805
8.4377,25.3812
8.46769,25.3819
8.49768,25.3826
8.52767,25.3834
8.55766,25.3841
8.58765,25.3849
8.61764,25.3856
8.64764,25.3862
8.67763,25.3869
8.70762,25.3875
8.73762,25.388
8.76761,25.3886
8.79761,25.389
8.82761,25.3895
8.8576,25.3899
8.8876,25.3903
8.9176,25.3907
8.9476,25.3911
8.97759,25.3914
9.00759,25.3918
9.03759,25.3921
9.06759,25.3925
9.09759,25.3928
9.12758,25.3932
9.15758,25.3935
9.18758,25.3939
9.21758,25.3943
9.24757,25.3947
9.27757,25.395
9.30757,25.3954
9.33757,25.3958
9.36756,25.3962
9.39756,25.3966
9.42756,25.3971
9.45755,25.3976
9.48755,25.3981
9.51754,25.3987
9.54754,25.3992
9.57753,25.3998
9.60753,25.4003
9.63752,25.4009
9.66752,25.4014
9.69752,25.4018
9.72751,25.4023
9.75751,25.4027
9.78751,25.4031
9.81751,25.4035
9.8475,25.4039
9.8775,25.4043
9.9075,25.4047
9.93749,25.4052
9.96749,25.4057
9.99748,25.4062
10.0275,25.4068
10.0575,25.4074
10.0875,25.408
10.1175,25.4087
10.1475,25.4094
10.1774,25.4101
10.2074,25.4108
10.2374,25.4115
10.2674,25.4123
10.2974,25.413
10.3274,25.4136
10.3574,25.4142
10.3874,25.4148
10.4174,25.4154
10.4474,25.4159
10.4774,25.4163
10.5074,25.4168
10.5374,25.4172
10.5674,25.4176
10.5974,25.4179
10.6274,25.4183
10.6574,25.4185
10.6874,25.4188
10.7174,25.419
10.7474,25.4193
10.7774,25.4195
10.8074,25.4197
10.8374,25.4199
10.8674,25.4202
10.8974,25.4204
10.9274,25.4207
10.9574,25.421
